"Data Source","World Development Indicators",

"Last Updated Date","2016-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Iraq","IRQ","Land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.024576","","","","","","","","","","4.024576","","","","","","","","","","","","","","","",
"Iraq","IRQ","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8040","8054","8068","8082","8096","8110","8124","8138","8152","8166","8180","8194","8208","8222","8236","8250","8250","8250","8250","8250","8250","8250","8250","8250","","8250",
"Iraq","IRQ","Forest area (% of land area)","AG.LND.FRST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8382605116949","1.84146146283467","1.84466241397444","1.84786336511421","1.85106431625397","1.85426526739374","1.85746621853351","1.86066716967327","1.86386812081304","1.86706907195281","1.87027002309258","1.87347097423234","1.87667192537211","1.87987287651188","1.88307382765165","1.88627477879141","1.88627477879141","1.88627477879141","1.88627477879141","1.89952109044023","1.89952109044023","1.89952109044023","1.89952109044023","1.89952109044023","","",
"Iraq","IRQ","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Average precipitation in depth (mm per year)","AG.LND.PRCP.MM","","","216","","","","","216","","","","","216","","","","","216","","","","","216","","","","","216","","","","","216","","","","","216","","","","","216","","","","","216","","","","","216","","216","",
"Iraq","IRQ","Land area (sq. km)","AG.LND.TOTL.K2","","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","437370","434320","434320","434320","434320","434320","434320","",
"Iraq","IRQ","Agricultural machinery, tractors per 100 sq. km of arable land","AG.LND.TRAC.ZS","","7.17391304347826","7.95698924731183","9.57446808510638","11.3684210526316","13.5416666666667","16.0416666666667","18.3958762886598","20.6185567010309","24.7422680412371","28.8778877887789","30.9405940594059","34","36","37.2549019607843","39.6509803921569","39.2156862745098","39.2156862745098","38.4615384615385","38.2057142857143","44.4761904761905","50.6666666666667","57.0590476190476","67.7180952380952","68.5809523809524","72.3809523809524","77.9333333333333","76.1904761904762","73.5849056603774","76.372","76.372","70.7148148148148","70.7547169811321","66.3589285714286","73.5861386138614","103.416666666667","103.416666666667","112.727272727273","106.666666666667","109.010989010989","112.385365853659","","","","","","","","","","","","","","","",
"Iraq","IRQ","Cereal production (metric tons)","AG.PRD.CREL.MT","","1847205","2332325","1432038","1629550","2006634","1858708","2051724","2899566","2473690","2112408","1588491","3901326","1603339","1960870","1372508","2109366","1444700","1780469","1480600","1891900","2035800","2065900","1821700","1100160","2932251","2280630","1728000","2590600","1496700","3454800","2672653","2959211","3239908","2830150","2540110","3004520","2215530","2431550","1604520","904480","1819016","4124870","3521341","3316821","3708150","3785500","3752471","2225411","2650113","4362383","4270151","4790950","6500674","","",
"Iraq","IRQ","Crop production index (2004-2006 = 100)","AG.PRD.CROP.XD","","33.04","39.2","31.67","36.64","40.06","42.6","47.47","50.99","53.43","48.41","52.64","65.18","50.79","51.77","53.14","62.26","64","68.61","61.26","66.15","66.75","73.59","68.81","73.49","94.6","87.06","78.8","84.17","85.33","100.7","77.77","84.45","101.57","99.27","102.42","105.4","99.01","109.03","99.58","91.08","108.68","125.34","98.56","91.5","102.91","105.58","102.4","87.96","89.34","104.37","113.65","113.44","132.41","","",
"Iraq","IRQ","Food production index (2004-2006 = 100)","AG.PRD.FOOD.XD","","45.37","51.79","45.3","49.64","52.11","55.23","58.78","61.23","64.68","61.74","65.81","75.78","64.82","64.38","66.01","74.79","75.97","80","73.33","78.09","77.58","89.04","81.14","90.51","109.04","103.83","96.67","101.62","110.09","117.74","78.84","85.5","102.66","101.11","101.61","104.32","100.05","109.49","103.98","100.41","115.45","128.6","94.38","91.2","105.86","102.93","102.75","93.55","91.91","105.43","114.98","113.5","126.07","","",
"Iraq","IRQ","Livestock production index (2004-2006 = 100)","AG.PRD.LVSK.XD","","92.83","93.28","92.85","92.56","89.93","92.16","94.73","98.43","101.85","106.7","107","108.06","106.92","105.69","104.04","114.34","115.05","116.27","118.45","121.27","120.36","146.08","132.02","145.77","154.07","162.15","161.47","162.77","190.79","168.58","75.93","77.84","89.86","93.29","83.68","86.22","94.9","95.65","107.47","123.68","131.43","132.27","81.78","92.79","108.73","98.48","101.52","107.2","103.87","110.69","121.7","125.78","126.65","","",
"Iraq","IRQ","Surface area (sq. km)","AG.SRF.TOTL.K2","","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","435240","435240","435240","435240","435240","435240","",
"Iraq","IRQ","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","905.786","951.425","787.83","747.827","808.928","780.248","829.971","1196.143","1142.802","1012.22","1077.984","1443.108","941.739","892.969","679.389","974.254","962.285","772.75","767.588","825.932","902.184","876.914","734.949","1015.889","985.062","821.153","891.675","1052.213","920.89","1060.959","799.579","754.997","706.149","792.462","801.221","899.67","799.946","864.812","589.978","363.194","692.725","1306.418","1209.684","1191.579","948.126","1329.178","1264.842","1403.517","1774.532","1697.106","1798.499","2318.886","2197.113","","",
"Iraq","IRQ","Trade in services (% of GDP)","BG.GSR.NFSV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9110482565177","8.9761646271461","6.45373338704646","6.89016618482139","9.63318792058618","9.16647445674977","7.50795434366509","7.39629681470018","","","",
"Iraq","IRQ","Communications, computer, etc. (% of service imports, BoP)","BM.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.5816719993437","27.9854280510018","16.148059848734","9.72662440570523","2.79454870315657","5.63491661175039","8.07263574253866","6.07177789481604","","","",
"Iraq","IRQ","Primary income payments (BoP, current US$)","BM.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5207400000","4751000000","4990400000","553600000","317100000","486700000","1409000000","1021000000","","","",
"Iraq","IRQ","Imports of goods and services (BoP, current US$)","BM.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26096700000","24197500000","21488100000","37333400000","43847900000","47191500000","51757000000","63446000000","","","",
"Iraq","IRQ","Insurance and financial services (% of service imports, BoP)","BM.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.094839609484","17.8032786885246","23.851118053272","26.7683571051241","29.1646716726419","28.0691438130481","27.2563825961884","26.7398991798962","","","",
"Iraq","IRQ","Goods imports (BoP, current US$)","BM.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20002200000","18707500000","16622500000","29761400000","35284800000","37328000000","40633000000","50155000000","","","",
"Iraq","IRQ","Service imports (BoP, current US$)","BM.GSR.NFSV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6094500000","5490000000","4865600000","7572000000","8563100000","9863500000","11124000000","13291000000","","","",
"Iraq","IRQ","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28600000","","203600000","100000","400000","5300000","","","","","",
"Iraq","IRQ","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31304100000","28948500000","26478500000","37887000000","44165000000","47678200000","53166000000","64467000000","","","",
"Iraq","IRQ","Transport services (% of service imports, BoP)","BM.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.1268356715071","47.0200364298725","46.8657513975666","53.0256207078711","53.9489203676239","49.8717493790237","48.1661272923409","50.0263336092092","","","",
"Iraq","IRQ","Travel services (% of service imports, BoP)","BM.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.19665271966527","7.19125683060109","13.1350707004275","10.4793977812995","14.0918592565776","16.4241901961778","16.504854368932","17.1619893160786","","","",
"Iraq","IRQ","Foreign direct investment, net outflows (% of GDP)","BM.KLT.DINV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.177560193552121","0.468220179452987","0.00889238576047214","0.0255292646784437","0.0643914109134148","0.0901696182315683","0.197039386905308","0.224769625353702","","","",
"Iraq","IRQ","Secondary income, other sectors, payments (BoP, current US$)","BM.TRF.PRVT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","339900000","632200000","43300000","117700000","80400000","158700000","249000000","769000000","","","",
"Iraq","IRQ","Personal remittances, paid (current US$)","BM.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82500000","781300000","17300000","31400000","26700000","48400000","78000000","548000000","","","",
"Iraq","IRQ","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3335400000","2681400000","15519330000","28440300000","-1128500000","6488300000","26126000000","29541000000","","","",
"Iraq","IRQ","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.67682378324403","4.11634619404996","17.4688441903884","21.6089269712602","-1.01064961357147","4.68412757383414","14.065166727563","13.5508561277014","","","",
"Iraq","IRQ","Net financial account (BoP, current US$)","BN.FIN.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17605924126","21244458994","12534800000","19636400000","-7234400000","-1437100000","22868000000","25432000000","","","",
"Iraq","IRQ","Net primary income (BoP, current US$)","BN.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4527200000","-3545500000","-3066970000","3485200000","3095100000","1593200000","-237000000","1059000000","","","",
"Iraq","IRQ","Net trade in goods and services (BoP, current US$)","BN.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2044100000","6689000000","18966800000","27891200000","-2225200000","7402400000","30749000000","33594000000","","","",
"Iraq","IRQ","Net trade in goods (BoP, current US$)","BN.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3695200000","11821900000","22964500000","33966800000","4144500000","14432300000","39051000000","44052000000","","","",
"Iraq","IRQ","Net errors and omissions (BoP, current US$)","BN.KAC.EOMS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","452424126.4","579058993.6","-3659630000","-9244700000","-6116100000","-7950700000","-3269000000","-4116000000","","","",
"Iraq","IRQ","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-426600000","-78000000","-963900000","-1822100000","-1526400000","-1271300000","-1716000000","-2910000000","","","",
"Iraq","IRQ","Portfolio Investment, net (BoP, current US$)","BN.KLT.PTXL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1967697471","3669641120","1773500000","2798700000","-3649200000","-783600000","6530000000","5672000000","","","",
"Iraq","IRQ","Reserves and related items (BoP, current US$)","BN.RES.INCL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4522799198","1532764604","5795057212","18490625321","-5845435868","5066081000","9924168304","9254790580","","","",
"Iraq","IRQ","Net secondary income (BoP, current US$)","BN.TRF.CURR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3235900000","-462100000","-380500000","-2936100000","-1998400000","-2507300000","-4386000000","-5112000000","","","",
"Iraq","IRQ","Net capital account (BoP, current US$)","BN.TRF.KOGT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20488900000","17984000000","675100000","440800000","10200000","25300000","11000000","7000000","","","",
"Iraq","IRQ","Grants, excluding technical cooperation (BoP, current US$)","BX.GRT.EXTA.CD.WD","","","","","","","","","","","5040000","9200000","6390000","2690000","1040000","63340000","1080000","1200000","22620000","1090000","1030000","250420000","220000.000000001","890000","630000.000000001","3130000","2410000","11650000","10120000","4060000","59520000","458540000","84680000","103050000","217760000","293590000","330960000","209680000","94300000","89190000","93600000","114440000","105030000","1736530000","4252640000","21038970000","8122590000","9147110000","9923720000","2601510000","1880170000","1423050000","784160000","684100000","","",
"Iraq","IRQ","Technical cooperation grants (BoP, current US$)","BX.GRT.TECH.CD.WD","470000","860000","1230000","1230000","1250000","1740000","3960000","3320000","650000","3710000","4020000","4750000","5900000","5820000","5930000","8290000","2960000","4400000","7020000","8640000","11170000","9250000","8410000","7110000","7270000","6670000","10720000","12580000","14810000","18760000","15660000","94020000","53480000","65700000","36060000","39180000","21400000","12250000","23460000","-12400000","8160000","8260000","8350000","551400000","398010000","1043050000","792200000","103920000","113250000","132690000","315010000","165770000","119770000","120500000","78040000","",
"Iraq","IRQ","ICT service exports (BoP, current US$)","BX.GSR.CCIS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43500000","22200000","63600000","127800000","123000000","339000000","","","",
"Iraq","IRQ","ICT service exports (% of service exports, BoP)","BX.GSR.CCIS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0120981679917","1.48356054530874","2.89960791465305","4.51016374929418","4.35861091424522","11.9661136604306","","","",
"Iraq","IRQ","Communications, computer, etc. (% of service exports, BoP)","BX.GSR.CMCP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.30855855855856","1.06412769532344","8.46871759419288","18.2237369687249","24.1770766845993","27.0186335403727","27.958894401134","18.2139075185316","","","",
"Iraq","IRQ","Primary income receipts (BoP, current US$)","BX.GSR.FCTY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","680200000","1205500000","1923430000","4038800000","3412200000","2079900000","1172000000","2080000000","","","",
"Iraq","IRQ","Exports of goods and services (BoP, current US$)","BX.GSR.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24052600000","30886500000","40454900000","65224600000","41622700000","54593900000","82506000000","97040000000","","","",
"Iraq","IRQ","Insurance and financial services (% of service exports, BoP)","BX.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.788288288288288","0.392047045645477","2.21223643276875","0.273990911520984","0.1686878818273","0.677583286278938","1.5946137491141","1.05894811154253","","","",
"Iraq","IRQ","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23697400000","30529400000","39587000000","63728200000","39429300000","51760300000","79684000000","94207000000","","","",
"Iraq","IRQ","Service exports (BoP, current US$)","BX.GSR.NFSV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","355200000","357100000","867900000","1496400000","2193400000","2833600000","2822000000","2833000000","","","",
"Iraq","IRQ","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200000","","","300000","","","","","",
"Iraq","IRQ","Exports of goods, services and primary income (BoP, current US$)","BX.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24732800000","32092000000","42378330000","69263400000","45034900000","56673800000","83678000000","99120000000","","","",
"Iraq","IRQ","Transport services (% of service exports, BoP)","BX.GSR.TRAN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.6903153153153","58.1909829179502","29.8997580366402","25.0267308206362","11.5801951308471","13.7175324675325","15.7689581856839","23.0497705612425","","","",
"Iraq","IRQ","Travel services (% of service exports, BoP)","BX.GSR.TRVL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.2128378378378","40.3528423410809","59.4192879363982","56.4755412991179","64.0740403027264","58.5862507058159","54.677533664068","57.6773738086834","","","",
"Iraq","IRQ","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","-910000","-180000","-90000","-6550000","-8830000","-44920000","1350000","4390000","300000","1610000","1530000","4120000","2420000","1470000","-4710000","390000","1950000","13210000","240000","2670000","420000","-3000000","7780000","810000","-30000","2400000","-3899260.3521","1120000","7110000","-6900000","-3140000","-6450000","-1590000","-20000","300000000","515300000","383000000","971800000","1855700000","1598300000","1396200000","2082000000","3400000000","5131200000","4781800000","",
"Iraq","IRQ","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","-0.0277294145426721","-0.00465676240814933","-0.00218773266833035","-0.127571701827179","-0.0766708536161251","-0.333766356551875","0.0076035668371107","0.022129101603628","0.00126250537352054","0.00425740571544337","0.0028648633891056","0.0107221886884505","0.00568137670147024","0.00362113113212902","-0.010062203939051","0.00080759552076256","0.00413713569430228","0.0233320132304322","0.000383929368259768","0.00406700782552881","0.000233449150485086","","","","","","","","","","","","","","0.819047735654686","1.03153063965511","0.587961733542603","1.09387601038314","1.40996001380321","1.43138792855231","1.00796493975113","1.12086339764167","1.55962597184201","2.20699397642188","2.13943034447541","",
"Iraq","IRQ","Primary income on FDI, payments (current US$)","BX.KLT.DREM.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Portfolio equity, net inflows (BoP, current US$)","BX.PEF.TOTL.CD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8500000","2900000","56500000","169000000","7000000","","","",
"Iraq","IRQ","Secondary income receipts (BoP, current US$)","BX.TRF.CURR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4729200000","1690500000","1551400000","348000000","244700000","240800000","371000000","413000000","","","",
"Iraq","IRQ","Personal transfers, receipts (BoP, current US$)","BX.TRF.PWKR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","453500000","261200000","2500000","63800000","136800000","159000000","201000000","239000000","","","",
"Iraq","IRQ","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","711100000","388900000","3100000","70900000","152000000","176700000","223000000","271000000","","","",
"Iraq","IRQ","Personal remittances, received (% of GDP)","BX.TRF.PWKR.DT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.42348425743984","0.597019107505792","0.0034894171971473","0.0538697876696922","0.13612648760555","0.127565824992139","0.120054052677278","0.124311364226231","","","",
"Iraq","IRQ","S&P Global Equity Indices (annual % change)","CM.MKT.INDX.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Listed domestic companies, total","CM.MKT.LDOM.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
